,Opening ID,Hardskill
1094,258,Licensing Mergers and Acquisitions
1095,258,Shareholder proxies Stock Administration
1096,258,Copyrights and Trademarks
1097,258,IPO Intellectual Property
1098,258,Patents
1099,258,Employment Ordinance
1100,258,Corporate Law Company Secretary
1101,259,Mechanical Engineering
1102,259,Environment
1103,260,JIT Purchasing and Procurement Shipping
1104,260,Transportation
1105,260,Traffic Management Warehousing
1106,261,Agriculture
1107,262,ISO 9XXX / 1XXXXX
1108,262,Process Engineering Production Planning
1109,262,Safety Engineering
1110,262,Equipment Maintenance and Repair
1111,262,Plant Design and Layout
1112,263,Foreign Exchange
1113,263,General Ledger Insurance
1114,263,Lending
1115,263,Treasury
1116,263,Cost Control
1117,263,Financial Reporting
1118,263,Actuarial/Rating Analysis Auditing
1119,263,Capital Investment
1120,263,Financing Forecasting
1121,263,Investor Presentations
1122,263,Risk Management
1123,263,Math
1124,263,Lines of Credit Management Reporting
1125,263,Cash Management Cost Accounting
1126,263,Venture Capital Relations Accounts Receivable
1127,263,Budget Control Capital Budgeting
1128,263,Accounting Management
1129,263,Banking Relations
1130,263,Accounts Payable
1131,263,Internal Controls
1132,263,Acquisitions and Mergers
1133,263,Stockholder Relations Tax
1134,263,Investor Relations IPO
1135,264,Math
1136,264,Finances
1137,265,International Agreements
1138,266,Finances
1139,267,Mechanical Engineering
1140,268,Brand Management
1141,268,Marketing promotions Media Buying/Evaluation Media Relations
1142,268,Copywriting
1143,268,Merchandising New Product Development
1144,268,Online Marketing
1145,268,Market Research and Analysis Marketing Communication
1146,268,Channel Marketing Competitive Analysis
1147,268,Packaging Pricing
1148,269,Java
1149,269,Computer Engineering
1150,270,IPO Intellectual Property
1151,270,Employment Ordinance
1152,270,Copyrights and Trademarks
1153,271,Online Marketing
1154,271,Brand Management
1155,271,Logo Development
1156,271,Market Research and Analysis Marketing Communication
1157,271,Product Launch
1158,272,Continuous Improvement Contract Management
1159,272,Manpower Planning
1160,272,Facility Management Inventory Control
1161,272,Project Co-ordination Project Management
1162,273,Soldering
1163,273,Construction
1164,273,Architecture
1165,274,Sociology
1166,275,Sociology
1167,276,History
1168,276,Biology
1169,277,Feasibility StudiesFinancial Analysis
1170,277,Actuarial/Rating Analysis Auditing
1171,277,Financial Reporting
1172,277,Payroll
1173,277,Stockholder Relations Tax
1174,277,Treasury
1175,277,Budget Control Capital Budgeting
1176,277,Capital Investment
1177,277,Financing Forecasting
1178,277,Equity/Debt Management
1179,278,International Agreements
1180,278,Licensing Mergers and Acquisitions
1181,278,IPO Intellectual Property
1182,279,Gastronomy
1183,280,Agriculture
1184,281,Computer Engineering
1185,281,Java
1186,282,Nursing
1187,283,Lending
1188,283,Budget Control Capital Budgeting
1189,283,Equity/Debt Management
1190,283,Stockholder Relations Tax
1191,283,Actuarial/Rating Analysis Auditing
1192,283,General Ledger Insurance
1193,283,Payroll
1194,283,Venture Capital Relations Accounts Receivable
1195,283,Accounts Payable
1196,283,Lines of Credit Management Reporting
1197,283,Financing Forecasting
1198,283,Math
1199,283,Fund Management Profit Planning
1200,283,Investor Presentations
1201,283,Risk Management
1202,283,Acquisitions and Mergers
1203,283,Banking Relations
1204,283,Treasury
1205,283,Foreign Exchange
1206,283,Cost Control
1207,283,Internal Controls
1208,283,Accounting Management
1209,283,Cash Management Cost Accounting
1210,283,Capital Investment
1211,283,Financial Reporting
1212,283,Feasibility StudiesFinancial Analysis
1213,284,Distribution
1214,284,Transportation
1215,284,JIT Purchasing and Procurement Shipping
1216,285,Product Launch
1217,285,Packaging Pricing
1218,285,Brand Management
1219,285,Marketing promotions Media Buying/Evaluation Media Relations
1220,285,Marketing Plan
1221,285,Merchandising New Product Development
1222,285,Corporate Identity Image Development
1223,285,Advertising
1224,285,Market Research and Analysis Marketing Communication
1225,285,Logo Development
1226,285,Online Marketing
1227,286,Press Release
1228,286,B2B Communication
1229,286,Government Relations
1230,286,Speech Writing Corporate Image
1231,286,Corporate Philanthropy
1232,286,Risk Mgt Communicat
1233,287,Reception
1234,287,Records Management Security
1235,287,Contract Negotiation
1236,287,Space Planning
1237,287,Office Management Policies and Procedures
1238,287,Mailroom Management
1239,288,Sociology
1240,289,Medicine
1241,290,Medicine
1242,291,Patents
1243,291,IPO Intellectual Property
1244,291,Contract Preparation
1245,291,Licensing Mergers and Acquisitions
1246,291,International Agreements
1247,292,Gastronomy
1248,293,Nursing
1249,294,Architecture
1250,294,Soldering
1251,294,Painting
1252,295,React
1253,296,Military Training
1254,297,Banking Relations
1255,297,Treasury
1256,297,Acquisitions and Mergers
1257,297,Financing Forecasting
1258,297,Lines of Credit Management Reporting
1259,297,Stockholder Relations Tax
1260,297,Feasibility StudiesFinancial Analysis
1261,297,Cost Control
1262,297,Investor Relations IPO
1263,297,Cash Management Cost Accounting
1264,298,Prototype Development
1265,298,Feasibility Studies Field Studies
1266,298,Statistical Analysis
1267,298,Product Development Product Testing
1268,298,Lab Management
1269,299,Sociology
1270,300,Medicine
1271,301,Typography Print Design and Layout
1272,302,Treasury
1273,302,Investor Relations IPO
1274,302,Risk Management
1275,302,Actuarial/Rating Analysis Auditing
1276,302,Feasibility StudiesFinancial Analysis
1277,302,Financial Reporting
1278,302,Fund Management Profit Planning
1279,302,Foreign Exchange
1280,302,Budget Control Capital Budgeting
1281,302,Financing Forecasting
1282,302,Capital Investment
1283,302,Accounts Payable
1284,302,Banking Relations
1285,302,Cost Control
1286,302,Cash Management Cost Accounting
1287,302,Credit/Collections Debt Negotiations
1288,302,Accounting Management
1289,302,Acquisitions and Mergers
1290,303,Facility Management Inventory Control
1291,303,Continuous Improvement Contract Management
1292,303,Manpower Planning
1293,303,Bidding
1294,304,Web Application
1295,304,Computer Engineering
1296,305,Character Development
1297,306,Dreamweaver
1298,306,Flash Freehand
1299,306,Photography
1300,306,Colour Theory
1301,306,Illustrator
1302,307,Web
1303,308,Shareholder proxies Stock Administration
1304,308,Copyrights and Trademarks
1305,308,IPO Intellectual Property
1306,308,Licensing Mergers and Acquisitions
1307,308,International Agreements
1308,308,Contract Preparation
1309,308,Corporate Law Company Secretary
1310,308,Employment Ordinance
1311,309,Painting
1312,309,Construction
1313,310,Investor Collateral Media Presentations
1314,310,Risk Mgt Communicat
1315,310,Employee Communication
1316,310,Corporate Publications Corporate Relations
1317,310,Government Relations
1318,310,Corporate Philanthropy
1319,310,Press Release
1320,310,B2B Communication
1321,310,Community Relations
1322,311,Workforce Forecast/Planning Compensation and Benefits
1323,311,Company Orientation
1324,311,Salary Administration Succession Planning
1325,312,Physics
1326,313,Capital Investment
1327,313,Cost Control
1328,313,Equity/Debt Management
1329,313,Financial Reporting
1330,313,Acquisitions and Mergers
1331,313,Risk Management
1332,313,Investor Presentations
1333,313,Venture Capital Relations Accounts Receivable
1334,313,Feasibility StudiesFinancial Analysis
1335,313,Treasury
1336,313,Banking Relations
1337,313,Financing Forecasting
1338,313,Budget Control Capital Budgeting
1339,313,Lending
1340,313,Lines of Credit Management Reporting
1341,313,Foreign Exchange
1342,313,Accounts Payable
1343,313,Math
1344,313,Cash Management Cost Accounting
1345,313,General Ledger Insurance
1346,313,Stockholder Relations Tax
1347,314,Psychology
1348,315,Labour Relations Merger and Acquisitions
1349,315,Developing Policies
1350,315,Investor Relations IPO
1351,315,International Management
1352,315,Organizational Development
1353,315,Project Management Staff Development
1354,315,Business Re-engineering Change Management
1355,315,Consolidation
1356,315,Multi-sites Management
1357,315,Diversification Employee Evaluation
1358,315,Strategic Partnership
1359,315,Negotiation Profit and Loss
1360,315,Strategic Planning Supervision
1361,315,Government Relations Hiring
1362,316,International Agreements
1363,316,Contract Preparation
1364,317,Military Training
1365,318,Sales Kits Sales Management
1366,318,New Account Development
1367,318,Salespersons Recruitment
1368,318,Proposal Writing Product Demonstrations
1369,318,Telemarketing
1370,319,Nursing
1371,320,Color theory
1372,321,Shareholder proxies Stock Administration
1373,321,Contract Preparation
1374,321,Copyrights and Trademarks
1375,322,Corporate Law Company Secretary
1376,322,IPO Intellectual Property
1377,323,Sociology
1378,324,JIT Purchasing and Procurement Shipping
1379,324,Distribution
1380,324,Transportation
1381,325,Gastronomy
1382,326,Software development
1383,326,Processes
1384,326,Computer Engineering
1385,327,Computer Science
1386,328,Color theory
1387,329,Java
1388,329,Android
1389,330,Visual Composition
1390,330,Character Development
1391,331,Psychology
1392,332,Environment
1393,332,Law
1394,333,Medicine
1395,334,Visual Composition
1396,334,Character Development
1397,335,Forms and Methods Leases
1398,335,Space Planning
1399,335,Office Management Policies and Procedures
1400,335,Word Processing
1401,335,Contract Negotiation
1402,336,CSS
1403,336,Angular
1404,336,React
1405,336,HTML
1406,337,Credit/Collections Debt Negotiations
1407,337,Budget Control Capital Budgeting
1408,337,Risk Management
1409,337,Investor Relations IPO
1410,337,Investor Presentations
1411,337,Capital Investment
1412,337,Feasibility StudiesFinancial Analysis
1413,337,Accounting Management
1414,337,Financing Forecasting
1415,337,Banking Relations
1416,337,Internal Controls
1417,337,Equity/Debt Management
1418,337,Lines of Credit Management Reporting
1419,337,Financial Reporting
1420,337,General Ledger Insurance
1421,337,Cost Control
1422,337,Lending
1423,337,Acquisitions and Mergers
1424,337,Actuarial/Rating Analysis Auditing
1425,338,Architecture
1426,338,Painting
1427,338,Soldering
1428,339,Sociology
1429,340,Government Relations Hiring
1430,340,Budgeting
1431,340,Cost Control Decision Making
1432,340,Labour Relations Merger and Acquisitions
1433,341,Plant Design and Layout
1434,341,ISO 9XXX / 1XXXXX
1435,341,TQM Order Processing
1436,341,Safety Engineering
1437,341,Equipment Maintenance and Repair
1438,341,Equipment Design
1439,341,Process Engineering Production Planning
1440,341,Equipment Management
1441,342,Computer Engineering
1442,342,Java
1443,343,Web
1444,343,HTTP
1445,343,JavaScript
1446,344,Web Server
1447,344,Scraping
1448,344,JavaScript
1449,344,Web
1450,344,Angular
1451,345,Internet
1452,345,HTTP
1453,345,UNIX
1454,345,Scraping
1455,345,Typescript
1456,345,Angular
1457,345,JavaScript
1458,345,Web
1459,345,API
1460,345,Web Server
1461,346,Archaeology
1462,346,History
1463,347,Budget Control Capital Budgeting
1464,347,Cash Management Cost Accounting
1465,347,Investor Presentations
1466,347,Accounting Management
1467,347,General Ledger Insurance
1468,347,Internal Controls
1469,347,Actuarial/Rating Analysis Auditing
1470,347,Foreign Exchange
1471,347,Investor Relations IPO
1472,347,Treasury
1473,347,Acquisitions and Mergers
1474,348,HTML
1475,348,JavaScript
1476,348,React
1477,348,Angular
1478,348,Typescript
1479,348,CSS
1480,349,Corel Draw
1481,349,Dreamweaver
1482,349,Flash Freehand
1483,349,Colour Theory
1484,349,Photoshop Picasa
1485,349,Typography Print Design and Layout
1486,350,Psychology
1487,350,Computer Science
1488,351,Military Training
1489,352,Mechanical Engineering
1490,353,Traffic Management Warehousing
1491,353,Transportation
1492,353,Distribution
1493,354,Executive Recruiting Grievance Resolution
1494,355,Sociology
1495,356,Art
1496,357,Fund Management Profit Planning
1497,357,Foreign Exchange
1498,357,Financial Reporting
1499,357,Accounting Management
1500,357,Math
1501,357,Treasury
1502,357,Banking Relations
1503,357,Cash Management Cost Accounting
1504,358,Color theory
1505,359,Archaeology
1506,359,History
1507,360,Contract Negotiation Customer Relations
1508,360,Sales Administration
1509,360,Sales Kits Sales Management
1510,360,Telemarketing
1511,360,B2B
1512,360,Proposal Writing Product Demonstrations
1513,360,Trade Shows
1514,360,Direct Sales Distributor Relations
1515,360,Sales Training
1516,360,Customer Service
1517,360,Sales Analysis
1518,360,Forecasting Incentive Programs
1519,360,E-Commerce
1520,361,Fund Management Profit Planning
1521,361,Equity/Debt Management
